"year","area.occupied","D75","D95","Gini"
"1999",12.1081174242424,2.886,12.233,0.819712651802498
"2000",7.6028869047619,7.198,13.232,0.746734109185935
"2001",7.75873214285714,5.243,12.89,0.76441115313872
"2002",5.84781186868687,1.437,4.368,0.910687608848916
"2004",8.78399642857143,4.585,10.486,0.796461009741002
"2005",10.6727603174603,2.755,10.132,0.849450948333733
"2006",9.61125984848485,1.437,9.251,0.852738066700464
"2007",9.53694880952381,1.437,6.903,0.875345790757836
"2008",10.6261833333333,5.585,9.01,0.830190083123932
"2009",6.0643869047619,1.437,4.371,0.911067825676138
"2010",7.8018369047619,1.437,4.204,0.899468233227127
"2011",3.52514682539683,1.437,4.585,0.867252536413944
"2012",9.13815833333333,3.71,9.566,0.829251692814521
"2013",8.6936408008658,3.053,6.478,0.868186792684287
"2014",4.32753607503608,1.437,2.095,0.924084409238331
"2015",8.22300912698413,1.437,5.243,0.906646710658356
"2016",6.93198311688312,1.437,7.68,0.896614319380479
"2017",8.71105476190476,1.437,3.778,0.908455318853416
"2018",4.80766666666667,1.288,4.54,0.861195034285177
"2019",11.238203968254,1.437,2.755,0.906793906580242
"2020",11.1550535714286,1.437,8.787,0.872731517233766
